target,precursor_ids,doi,year,type
Sr0.97TiMn2.03O3,"489,795,709",10.1002/adfm.201102482,2012,train
Ca0.32Pr0.68MnO3,"425,235,265",10.1002/adfm.201103173,2012,train
Ca0.95Pr0.05MnO3,"425,235,265",10.1002/adfm.201103173,2012,train
Li0.2917Nb0.2083Si0.1667O1,"200,186,490",10.1002/adfm.201200651,2012,train
BaPbTe2,"578,531,502",10.1002/adfm.201201221,2012,train
SnTe,"541,502",10.1039/c7ta03359a,2017,train
Cd0.03Pb0.97Te,"770,531,502",10.1002/aenm.201100770,2012,train
Sr2Ce2Ti5O15,"205,795,709",10.1002/app.35364,2012,train
Sn0.067Sb0.667Te0.266,"108,541,502",10.1002/chem.201102331,2012,train
Ge0.067Sb0.667Te0.266,"407,108,502",10.1002/chem.201102331,2012,train
Sn0.071Sb0.676Te0.253,"108,541,502",10.1002/chem.201102331,2012,train
Ge0.072Sb0.675Te0.253,"407,108,502",10.1002/chem.201102331,2012,train
NbOCl3,"186,362",10.1002/chem.201102653,2012,train
Cs2Li2B2P4O15,"63,266,200,193",10.1002/chem.201201356,2012,train
Lu2.95Al5O12,"282,595",10.1002/cphc.201200223,2012,train
Lu2.95Mn0.05Al4.95Si0.05O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.9Mn0.05Al4.95Si0.05O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.9Mn0.1Al4.9Si0.1O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.85Mn0.1Al4.9Si0.1O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.875Mn0.125Al4.875Si0.125O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.825Mn0.125Al4.875Si0.125O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.85Mn0.15Al4.85Si0.15O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Lu2.8Mn0.15Al4.85Si0.15O12,"282,595,157,490",10.1002/cphc.201200223,2012,train
Mg0.232Ti0.2Nb1.368Pb1.664O5.712,"549,186,646,709",10.1002/pssa.201127486,2012,train
Ag0.8Pb18SbTe20,"534,531,108,733,502",10.1002/pssa.201127501,2012,train
Ag5HgSbO6,"136,735,134",10.1002/zaac.201100489,2012,train
Ca2Pt2Cd,"591,770,252",10.1002/zaac.201200179,2012,train
Ba0.06Ti0.06B0.94O0.18,"170,65,709",10.1007/s00339-011-6700-x,2012,train
Sr2MoNiO6,"30,661,795",10.1007/s00339-011-6744-y,2012,train
NaTi3TaCu3O12,"150,652,116,709",10.1007/s00339-012-6897-3,2012,train
Ba0.8La0.133Ti0.85Sn0.15O3,"65,339,753,709",10.1007/s00339-012-6935-1,2012,train
Ba0.8La0.133Ti0.8Sn0.2O3,"65,339,753,709",10.1007/s00339-012-6935-1,2012,train
Mg0.075Zn0.925O,"40,457",10.1007/s00339-012-6986-3,2012,train
Mg0.15Zn0.85O,"40,457",10.1007/s00339-012-6986-3,2012,train
Mg0.35Zn0.65O,"40,457",10.1007/s00339-012-6986-3,2012,train
Mn0.002Zn1.998GeO4,"244,157,457",10.1007/s00339-012-7003-6,2012,train
Mn0.02Zn1.98GeO4,"244,157,457",10.1007/s00339-012-7003-6,2012,train
Mn0.05Fe0.95Bi1.15O3,"641,564,489",10.1007/s00339-012-7064-6,2012,train
FeBi1.15O3,"641,564",10.1007/s00339-012-7064-6,2012,train
YbFeO3,"564,588",10.1007/s00339-012-7221-y,2012,train
Yb0.1Pr0.9FeO3,"564,265,588",10.1007/s00339-012-7221-y,2012,train
PbSiC,"531,786",10.1007/s10008-011-1333-8,2012,train
AgPbSb,"534,531,108",10.1007/s10008-011-1415-7,2012,train
Ca2Fe1.4Co0.6O5,"425,417,564",10.1007/s10008-011-1508-3,2012,train
Li4Ti5O11.9Cl0.1,"349,109,709",10.1007/s10008-011-1611-5,2012,train
Li4Ti5O11.8Cl0.2,"349,109,709",10.1007/s10008-011-1611-5,2012,train
Li4Ti5O11.7Cl0.3,"349,109,709",10.1007/s10008-011-1611-5,2012,train
LaP5O14,"339,380",10.1007/s10832-012-9734-3,2012,train
Sr0.01La0.99P5O14,"339,380,795",10.1007/s10832-012-9734-3,2012,train
Sr0.03La0.97P5O14,"339,380,795",10.1007/s10832-012-9734-3,2012,train
Sr0.05La0.95P5O14,"339,380,795",10.1007/s10832-012-9734-3,2012,train
Ba0.325Ti0.3333Bi0.0056O1,"65,641,709",10.1007/s10832-012-9754-z,2012,train
TiNbFeO6,"564,186,709",10.1007/s10854-014-2187-5,2014,train
TiTaFeO6,"564,116,709",10.1007/s10832-012-9765-9,2012,train
SrFe1.5Sb0.5P3O12,"564,193,134,795",10.1007/s10853-011-5910-0,2012,train
Sr0.5FeSbP3O12,"564,193,134,795",10.1007/s10853-011-5910-0,2012,train
Tm0.5Dy1.5O3,"590,176",10.1007/s10853-011-5948-z,2012,train
TmDyO3,"590,176",10.1007/s10853-011-5948-z,2012,train
Tm1.5Dy0.5O3,"590,176",10.1007/s10853-011-5948-z,2012,train
Cr10Fe20Ni,"283,26,756",10.1007/s10853-011-5986-6,2012,train
Ca4NdLa2Ti5AlO20,"282,425,339,363,709",10.1007/s10853-011-6039-x,2012,train
Pr0.3FeBi0.7O3,"641,564,265",10.1007/s10853-011-6040-4,2012,train
Zn0.1818B0.5455O1,"63,457",10.1007/s10853-011-6051-1,2012,train
Gd0.1364Zn0.1818B0.4091O1,"63,277,457",10.1007/s10853-011-6051-1,2012,train
Fe0.11Sn0.89O2,"564,753",10.1007/s10853-011-6088-1,2012,train
Ti3Fe0.5Co0.5Bi5O15,"641,638,564,709",10.1007/s10853-011-6129-9,2012,train
La3Ti2TaO11,"339,116,709",10.1007/s10853-011-6185-1,2012,train
Fe2Cu0.8Zn0.2O4,"150,564,457",10.1007/s10853-011-6198-9,2012,train
Fe2Ni0.2Cu0.6Zn0.2O4,"150,564,661,457",10.1007/s10853-011-6198-9,2012,train
Fe2Ni0.4Cu0.4Zn0.2O4,"150,564,661,457",10.1007/s10853-011-6198-9,2012,train
Sr0.2La0.8InO3,"732,339,262",10.1007/s10853-012-6297-2,2012,train
Sr0.23La0.77InO3,"732,339,262",10.1007/s10853-012-6297-2,2012,train
Sr0.26La0.74InO3,"732,339,262",10.1007/s10853-012-6297-2,2012,train
Sr0.5La0.5InO3,"732,339,262",10.1007/s10853-012-6297-2,2012,train
La0.1Ti0.936Mn0.039Pb0.9O3,"339,489,646,709",10.1007/s10853-012-6308-3,2012,train
La0.0333Ti0.3023Mn0.0227Pb0.3O1,"339,489,646,709",10.1007/s10853-012-6308-3,2012,train
La0.0333Ti0.2925Mn0.0325Pb0.3O1,"339,489,646,709",10.1007/s10853-012-6308-3,2012,train
NaAlO2,"282,85",10.1007/s10853-012-6421-3,2012,train
BaNb0.667Ni0.233Zn0.1O3,"65,186,661,457",10.1007/s11661-012-1401-4,2013,train
WB2Pb6O12,"512,646,177",10.1007/s10853-012-6476-1,2012,train
Li0.33La0.57TiO3,"339,200,709",10.1007/s10853-016-0516-1,2017,train
Nd0.0888Nb0.3333Ag0.0667O1,"136,186,363",10.1007/s10853-012-6509-9,2012,train
Li0.0667Nd0.0888Nb0.3333O1,"200,186,363",10.1007/s10853-012-6509-9,2012,train
Sc0.1W3Al1.9O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Sc0.4W3Al1.6O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Sc0.8W3Al1.2O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Sc1.2W3Al0.8O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Sc1.5W3Al0.5O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Sc1.7W3Al0.3O12,"282,156,177",10.1007/s10853-012-6548-2,2012,train
Li0.63LaTiO3,"339,200,70",10.1007/s10853-012-6650-5,2012,train
Ca2Mg3Zr0.25Ti1.75Ta2O12,"425,40,116,709,286",10.1007/s10854-011-0386-x,2012,train
Ca2Mg3Zr0.25Ti1.75Nb2O12,"425,40,186,709,286",10.1007/s10854-011-0386-x,2012,train
Ba2GdTa3NbFeO15,"65,564,277,186,116",10.1007/s10854-011-0391-0,2012,train
TiNb2Bi4O12,"641,186,709",10.1007/s10854-011-0392-z,2012,train
Nb3Bi4O12,"641,186",10.1007/s10854-011-0392-z,2012,train
Pr0.22Y0.78TiTaO6,"265,116,709,43",10.1007/s10854-011-0416-8,2012,train
Li2Ti3CoO8,"638,200,709",10.1007/s10854-011-0421-y,2012,train
SrLa4Zr0.1Ti4.9O17,"339,795,709,286",10.1007/s10854-011-0432-8,2012,train
Zn0.1818Fe0.1136B0.4318O1,"512,564,457",10.1007/s10854-011-0444-4,2012,train
Zn0.1818Fe0.1364B0.4091O1,"512,564,457",10.1007/s10854-011-0444-4,2012,train
Zr0.294Ti0.406Nb0.2Ni0.1PbO3,"186,360,738,709,286",10.1007/s10854-011-0472-0,2012,train
Zr0.322Ti0.378Nb0.2Ni0.1PbO3,"186,360,738,709,286",10.1007/s10854-011-0472-0,2012,train
Mn1.25CoNi0.75O4,"638,235,360",10.1007/s10854-011-0505-8,2012,train
Mg0.1Mn1.25Co0.9Ni0.75O4,"638,40,235,360",10.1007/s10854-011-0505-8,2012,train
Mg0.2Mn1.25Co0.8Ni0.75O4,"638,40,235,360",10.1007/s10854-011-0505-8,2012,train
Mg0.4Mn1.25Co0.6Ni0.75O4,"638,40,235,360",10.1007/s10854-011-0505-8,2012,train
Mg0.6Mn1.25Co0.4Ni0.75O4,"638,40,235,360",10.1007/s10854-011-0505-8,2012,train
Mg0.8Mn1.25Co0.2Ni0.75O4,"638,40,235,360",10.1007/s10854-011-0505-8,2012,train
MgMn1.25Ni0.75O4,"40,235,360",10.1007/s10854-011-0505-8,2012,train
Si0.1321Bi0.4906O1,"641,490",10.1007/s10854-011-0541-4,2012,train
PbSiBi2O6,"641,738,490",10.1007/s10854-011-0541-4,2012,train
Y1.7Fe0.3O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Y1.8Fe0.2O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Y1.85Fe0.15O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Y1.95Fe0.05O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Y1.75Fe0.25O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Y1.9Fe0.1O3,"564,43",10.1007/s10854-011-0573-9,2012,train
Na0.5Y0.5Ti4Cu3O12,"150,652,709,43",10.1007/s10854-015-3576-0,2015,train
BaNb2P2O11,"65,186,193",10.1007/s10854-011-0585-5,2012,train
Ba2Sr3DyTi3V7O30,"65,590,795,709,268",10.1007/s10854-011-0590-8,2012,train
Ti0.15Nb0.2333Ni0.1167O1,"186,661,709",10.1007/s10854-011-0597-1,2012,train
Na3.5Nb5Bi3.5N6O18,"641,543,652,186",10.1007/s10854-011-0600-x,2012,train
Ba0.1304Si0.0435B0.5217O1,"512,65,490",10.1007/s10854-011-0609-1,2012,train
Co0.01Zn0.99O,"417,457",10.1007/s10854-011-0614-4,2012,train
Ti0.005Fe0.995BiO3.002,"641,564,709",10.1007/s10854-012-0624-x,2012,train
Ti0.01Fe0.99BiO3.005,"641,564,709",10.1007/s10854-012-0624-x,2012,train
Ti0.05Fe0.95BiO3.025,"641,564,709",10.1007/s10854-012-0624-x,2012,train
Ti0.1Fe0.9BiO3.05,"641,564,709",10.1007/s10854-012-0624-x,2012,train
Na0.475Ba0.05Ti4Cu3Bi0.475O12,"354,699,97,301,52",10.1007/s10854-012-0633-9,2012,train
Na0.45Ba0.1Ti4Cu3Bi0.45O12,"354,699,97,301,52",10.1007/s10854-012-0633-9,2012,train
Na0.425Ba0.15Ti4Cu3Bi0.425O12,"354,699,97,301,52",10.1007/s10854-012-0633-9,2012,train
CaLaNbSnO7,"425,339,186,753",10.1007/s10854-012-0636-6,2012,train
CaEu0.03La0.97NbSnO7,"425,60,339,186,753",10.1007/s10854-012-0636-6,2012,train
CaEu0.05La0.95NbSnO7,"425,60,339,186,753",10.1007/s10854-012-0636-6,2012,train
CaEu0.1La0.9NbSnO7,"425,60,339,186,753",10.1007/s10854-012-0636-6,2012,train
CaEu0.2La0.8NbSnO7,"425,60,339,186,753",10.1007/s10854-012-0636-6,2012,train
CaEu0.3La0.7NbSnO7,"425,60,339,186,753",10.1007/s10854-012-0636-6,2012,train
Li0.1055Ca0.3333Zr0.05Nb0.2112O1,"425,200,186,286",10.1007/s10854-012-0661-5,2012,train
Na1.9Li0.1Ti3O7,"200,652,709",10.1007/s10854-012-0671-3,2012,train
Fe0.5Co0.5BiO3,"641,638,564",10.1007/s10854-012-0732-7,2012,train
Sr0.1Fe12Pb0.9O19,"564,738,795",10.1007/s10948-012-1411-x,2012,train
Sr0.3Fe12Pb0.7O19,"564,738,795",10.1007/s10948-012-1411-x,2012,train
Sr0.5Fe12Pb0.5O19,"564,738,795",10.1007/s10948-012-1411-x,2012,train
Sr0.7Fe12Pb0.3O19,"564,738,795",10.1007/s10948-012-1411-x,2012,train
Sr0.9Fe12Pb0.1O19,"564,738,795",10.1007/s10948-012-1411-x,2012,train
Ba0.9Sr0.1Zr0.1Ti0.9O3,"65,795,709,286",10.1007/s10965-012-9898-1,2012,train
Ba0.7Sr0.3Zr0.1Ti0.9O3,"65,795,709,286",10.1007/s10965-012-9898-1,2012,train
Bi3O4Cl,"641,403",10.1007/s11144-012-0423-7,2012,train
CaMgAl2O5,"282,425,40",10.1007/s11663-012-9725-4,2012,train
Sr0.4Pr0.12La0.48Fe0.2Co0.8O3,"638,564,339,265,795",10.1007/s11665-010-9821-z,2012,train
Sr0.4Pr0.24La0.36Fe0.2Co0.8O3,"638,564,339,265,795",10.1007/s11665-010-9821-z,2012,train
Sr0.4Pr0.36La0.24Fe0.2Co0.8O3,"638,564,339,265,795",10.1007/s11665-010-9821-z,2012,train
Sr0.4Pr0.48La0.12Fe0.2Co0.8O3,"638,564,339,265,795",10.1007/s11665-010-9821-z,2012,train
ZrTi19Nb9,"198,480,393",10.1007/s11665-012-0268-2,2012,train
Yb0.8Fe3.5Ni0.5Sb12,"26,756,108,364",10.1016/j.actamat.2011.12.022,2012,train
YbFe3.5Ni0.5Sb12,"26,756,108,364",10.1016/j.actamat.2011.12.022,2012,train
Yb0.95Fe3NiSb12,"26,756,108,364",10.1016/j.actamat.2011.12.022,2012,train
Co4In0.1Sb12,"493,390,108",10.1016/j.jssc.2012.02.045,2012,train
Ba8Au5.1Si40.9,"178,578,650",10.1016/j.actamat.2011.12.040,2012,train
CoNiGa,"493,563,756",10.1016/j.actamat.2012.02.044,2012,train
Bi2Te2Se,"561,733,502",10.1039/c5ta00470e,2015,train
Sr0.9Eu0.1MoO4,"60,30,795",10.1016/j.actamat.2012.06.052,2012,train
Ca13.7Mg2Eu0.3Si8O32,"425,60,40,490",10.1016/j.actamat.2012.07.005,2012,train
ScTaO4,"156,116",10.1016/j.actamat.2012.07.061,2012,train
PbTe0.6S0.4,"531,290,502",10.1016/j.actamat.2012.09.037,2012,train
PbTe0.5S0.5,"531,290,502",10.1016/j.actamat.2012.09.037,2012,train
PbTe0.4S0.6,"531,290,502",10.1016/j.actamat.2012.09.037,2012,train
ZnPbO2,"462,340",10.1016/j.apcata.2012.05.023,2012,train
SrTi0.94V0.03In0.03O3,"732,795,709,268",10.1016/j.apcatb.2011.12.042,2012,train
SrTi0.99V0.005In0.005O3,"732,795,709,268",10.1016/j.apcatb.2011.12.042,2012,train
EuTiO3,"60,709",10.1021/jp500480c,2014,train
Ba0.05Eu0.95TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.1Eu0.9TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.15Eu0.85TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.25Eu0.75TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.35Eu0.65TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.45Eu0.55TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.55Eu0.45TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.65Eu0.35TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.75Eu0.25TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.85Eu0.15TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.9Eu0.1TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Ba0.95Eu0.05TiO3,"65,60,585",10.1016/j.apsusc.2012.01.037,2012,train
Sr0.175La0.825MnO3,"339,489,795",10.1016/j.apsusc.2012.04.015,2012,train
Mo0.85Cr0.15Si2,"283,81,650",10.1016/j.apt.2011.01.003,2012,train
Mo0.9Cr0.1Si2,"283,81,650",10.1016/j.apt.2011.01.003,2012,train
Mo0.75Cr0.25Si2,"283,81,650",10.1016/j.apt.2011.01.003,2012,train
Mo0.7Cr0.3Si2,"283,81,650",10.1016/j.apt.2011.01.003,2012,train
Mo0.8Cr0.2Si2,"283,81,650",10.1016/j.apt.2011.01.003,2012,train
Ti5Al2Si3O3.6,"259,650,709",10.1016/j.apt.2011.02.004,2012,train
TiAl1.8SiO6,"259,650,709",10.1016/j.apt.2011.02.004,2012,train
Ti5Al2Si3O3,"259,650,709",10.1016/j.apt.2011.02.004,2012,train
Ba0.88Ca0.12TiO3,"65,425,709",10.1016/j.ceramint.2011.04.040,2012,train
MgV2Co2O8,"638,40,268",10.1016/j.ceramint.2011.04.079,2012,train
Sr1.9SiO4,"490,795",10.1016/j.ceramint.2011.06.044,2012,train
Ta1.5Zn0.92Bi1.5O6.92,"641,116,457",10.1016/j.ceramint.2011.07.046,2012,train
La0.3Ti0.95Al0.05Pb0.7O3,"282,339,646,709",10.1016/j.ceramint.2011.08.035,2012,train
La0.3Ti0.9Al0.1Pb0.7O3,"282,339,646,709",10.1016/j.ceramint.2011.08.035,2012,train
La0.3Ti0.85Al0.15Pb0.7O3,"282,339,646,709",10.1016/j.ceramint.2011.08.035,2012,train
La0.3Ti0.8Al0.2Pb0.7O3,"282,339,646,709",10.1016/j.ceramint.2011.08.035,2012,train
BaTa0.333Nb0.333Zn0.333O3,"65,186,116,457",10.1016/j.ceramint.2011.08.040,2012,train
Sr2MoFeN0.666O5.334,"564,6,795",10.1016/j.ceramint.2011.09.014,2012,train
Ba0.3333Mg0.0888Ta0.2223Zn0.0222O1,"65,40,116,457",10.1016/j.ceramint.2011.09.018,2012,train
BaMg0.2Ta0.667Zn0.133O3,"65,40,116,457",10.1016/j.ceramint.2011.09.018,2012,train
BaMg0.133Ta0.667Zn0.2O3,"65,40,116,457",10.1016/j.ceramint.2011.09.018,2012,train
Ba0.3333Mg0.0222Ta0.2223Zn0.0888O1,"65,40,116,457",10.1016/j.ceramint.2011.09.018,2012,train
Ba2CaMg2Si6O17,"65,425,479,490",10.1016/j.ceramint.2011.10.070,2012,train
Mg0.5NdSn0.5O3,"40,363,753",10.1016/j.ceramint.2011.11.069,2012,train
Mg0.333Ti0.25Nb0.667Pb1.25O3.75,"479,186,646,709",10.1016/j.jlumin.2016.08.044,2017,train
CaMg0.6Ti4Cu2.4O12,"173,150,40,709",10.1016/j.ceramint.2011.12.059,2012,train
CaMg0.8Ti4Cu2.2O12,"173,150,40,709",10.1016/j.ceramint.2011.12.059,2012,train
CaMgTi4Cu2O12,"173,150,40,709",10.1016/j.ceramint.2011.12.059,2012,train
Ti0.8Nb2.2Zn0.9O8,"186,709,457",10.1016/j.ceramint.2012.01.053,2012,train
Ti0.75Nb2.2Zn0.9Sn0.05O8,"186,753,709,457",10.1016/j.ceramint.2012.01.053,2012,train
Ti0.7Nb2.2Zn0.9Sn0.1O8,"186,753,709,457",10.1016/j.ceramint.2012.01.053,2012,train
Ti0.65Nb2.2Zn0.9Sn0.15O8,"186,753,709,457",10.1016/j.ceramint.2012.01.053,2012,train
FeAl,"259,564",10.1016/j.ceramint.2012.03.073,2012,train
Fe2Al4O3,"259,564",10.1016/j.ceramint.2012.03.073,2012,train
Sr1.7Mg0.3SiO4,"310,490,795",10.1016/j.ceramint.2012.03.076,2012,train
La9.33Ge4Si2O26,"244,339,490",10.1016/j.apt.2014.03.021,2014,train
MoSi3C,"19,81,650",10.1016/j.ceramint.2012.04.072,2012,train
Ba8MgNb6O24,"65,40,186",10.1016/j.ceramint.2012.05.026,2012,train
Ba8Mg0.8Nb6Zn0.2O24,"65,40,186,457",10.1016/j.ceramint.2012.05.026,2012,train
Ba8Mg0.6Nb6Zn0.4O24,"65,40,186,457",10.1016/j.ceramint.2012.05.026,2012,train
Ba8Mg0.4Nb6Zn0.6O24,"65,40,186,457",10.1016/j.ceramint.2012.05.026,2012,train
Ba8Mg0.2Nb6Zn0.8O24,"65,40,186,457",10.1016/j.ceramint.2012.05.026,2012,train
Mg1.5Zn1.5In2O6,"732,40,457",10.1016/j.ceramint.2012.05.058,2012,train
Ba4Nd9.33Ti18O54,"65,363,709",10.1016/j.ceramint.2012.05.063,2012,train
LiBaSrCl5,"511,349,575",10.1016/j.ces.2012.04.003,2012,train
Er9.5Cu90.5,"550,626",10.1016/j.corsci.2012.01.022,2012,train
Nd8.4Cu91.6,"550,635",10.1016/j.corsci.2012.01.022,2012,train
Yb2SiO5,"490,588",10.1007/s10934-015-0110-y,2016,train
CaPbSiO4,"425,646,490",10.1016/j.corsci.2012.08.028,2012,train
Zr56Co28Al16,"259,493,393",10.1016/j.corsci.2012.08.057,2012,train
BiSbTe3,"561,108,502",10.1039/c3ce40780b,2013,train
Bi1.5Sb0.5Te3,"561,108,502",10.1016/j.cplett.2012.09.001,2012,train
TaZnTeO5.5,"116,21,457",10.1016/j.cplett.2012.10.023,2012,train
Li3Nd3W2O12,"200,363,177",10.1002/aenm.201301715,2014,train
Ti2Nb10O29,"186,709",10.1039/c4ta04184d,2014,train
TiV2Cr0.1Ni0.3,"283,756,480,616",10.1016/j.electacta.2011.09.068,2012,train
TiV1.7Cr0.4Ni0.3,"283,756,480,616",10.1016/j.electacta.2011.09.068,2012,train
BaGd0.2Ce0.8O3,"65,205,277",10.1016/j.electacta.2011.11.004,2012,train
Li1.95FeSiO4,"664,200,490",10.1016/j.electacta.2011.11.054,2012,train
Sr1.15La1.85Cu2O6,"150,339,795",10.1016/j.electacta.2012.03.087,2012,train
Sr1.15La1.85Co0.1Cu1.9O6,"417,150,339,795",10.1016/j.electacta.2012.03.087,2012,train
Sr1.15La1.85Co0.2Cu1.8O6,"417,150,339,795",10.1016/j.electacta.2012.03.087,2012,train
LiMn0.9Zn0.1PO4,"436,399,457",10.1016/j.electacta.2012.03.160,2012,train
LiMn0.98Zn0.02PO4,"436,399,457",10.1016/j.electacta.2012.03.160,2012,train
BaDy0.05Zr0.95O3,"65,590,286",10.1016/j.electacta.2012.05.002,2012,train
BaDy0.1Zr0.9O3,"65,590,286",10.1016/j.electacta.2012.05.002,2012,train
BaDy0.15Zr0.85O3,"65,590,286",10.1016/j.electacta.2012.05.002,2012,train
BaDy0.2Zr0.8O3,"65,590,286",10.1016/j.electacta.2012.05.002,2012,train
Li8PbO6,"358,579",10.1016/j.fusengdes.2012.01.003,2012,train
Mg0.25Fe0.75O,"421,40",10.1016/j.gca.2012.03.001,2012,train
BaCe0.6Y0.2Zr0.2O3,"65,205,43,286",10.1016/j.ijhydene.2011.04.106,2012,train
BaCe0.4Y0.2Zr0.4O3,"65,205,43,286",10.1016/j.ijhydene.2011.04.106,2012,train
BaCe0.2Y0.2Zr0.6O3,"65,205,43,286",10.1016/j.ijhydene.2011.04.106,2012,train
Ca0.01La0.99Ti0.01Nb0.99O4,"425,339,186,709",10.1016/j.ijhydene.2011.10.020,2012,train
LaTi0.01Nb0.99O4,"339,186,709",10.1016/j.ijhydene.2011.10.020,2012,train
LaTi0.05Nb0.95O4,"339,186,709",10.1016/j.ijhydene.2011.10.020,2012,train
ZrV1.96Fe0.04,"26,616,393",10.1016/j.ijhydene.2011.10.089,2012,train
ZrV1.9Fe0.1,"26,616,393",10.1016/j.ijhydene.2011.10.089,2012,train
ZrV1.8Fe0.2,"26,616,393",10.1016/j.ijhydene.2011.10.089,2012,train
ZrV1.7Fe0.3,"26,616,393",10.1016/j.ijhydene.2011.10.089,2012,train
ZrV1.5Fe0.5,"26,616,393",10.1016/j.ijhydene.2011.10.089,2012,train
Sr0.02La0.99NbO4,"339,186,255",10.1016/j.ijhydene.2011.12.041,2012,train
Mg64Ti5Fe31,"26,792,480",10.1016/j.ijhydene.2011.12.099,2012,train
Mg64Ti5Ni31,"792,756,480",10.1016/j.ijhydene.2011.12.099,2012,train
Ba0.5Sr0.5PrCo2O5,"65,638,265,795",10.1016/j.ijhydene.2011.12.134,2012,train
BaTi0.3In0.7O2.65,"65,732,709",10.1021/ic503006u,2015,train
Ba3La2(CoO3)5,"65,417,339",10.1039/c5ta10675c,2016,train
Ta1.5ZnBi1.5O7,"641,116,457",10.1016/j.ijhydene.2012.05.071,2012,train
Sm0.1VBi0.9O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
Sm0.2VBi0.8O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
Sm0.3VBi0.7O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
Sm0.5VBi0.5O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
Sm0.7VBi0.3O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
Sm0.9VBi0.1O4,"641,130,613",10.1016/j.ijhydene.2012.05.080,2012,train
SmVO4,"130,613",10.1016/j.ijhydene.2012.05.080,2012,train
SrCo0.95Sn0.05O3,"417,753,795",10.1016/j.ijhydene.2012.05.163,2012,train
Sr0.9Pr0.1Co0.95Sn0.05O3,"417,67,753,795",10.1016/j.ijhydene.2012.05.163,2012,train
Sr0.8Pr0.2Co0.95Sn0.05O3,"417,67,753,795",10.1016/j.ijhydene.2012.05.163,2012,train
Sr0.7Pr0.3Co0.95Sn0.05O3,"417,67,753,795",10.1016/j.ijhydene.2012.05.163,2012,train
Ca0.015La0.985NbO4,"425,339,186",10.1016/j.ijhydene.2012.06.014,2012,train
Ca0.02La0.98NbO4,"425,339,186",10.1016/j.ijhydene.2012.06.014,2012,train
Ca0.025La0.975NbO4,"425,339,186",10.1016/j.ijhydene.2012.06.014,2012,train
Mg1.5Ti0.5Ni,"792,756,480",10.1016/j.ijhydene.2012.07.036,2012,train
Sr0.5Sm0.5CoCuO3,"488,150,130,795",10.1016/j.ijhydene.2012.09.012,2012,train
ZnIn2Ga2O7,"736,143,535",10.1016/j.ijhydene.2012.09.025,2012,train
BaYb0.1Ce0.7Y0.1Zr0.1O3,"65,205,43,588,286",10.1149/2.0021508jes,2015,train
BaSmCoCuO5,"65,638,150,130",10.1016/j.ijhydene.2012.09.043,2012,train
W0.4Al0.6C0.5,"259,19,605",10.1016/j.ijrmhm.2011.12.004,2012,train
BaSr0.333Nb0.667O3,"65,186,795",10.1016/j.inoche.2012.04.021,2012,train
SiBi12O20,"641,490",10.1016/j.materresbull.2012.08.075,2012,train
Lu3Sc2Al3O12,"282,595,156",10.1016/j.jcrysgro.2011.11.034,2012,train
Gd2.97Ce0.03Ga3Al2O12,"282,205,351,277",10.1016/j.jcrysgro.2011.11.085,2012,train
Dy0.1Fe1.9CoO4,"417,590,564",10.1016/j.jcrysgro.2011.12.007,2012,train
CdSiP2,"770,13,650",10.1016/j.jcrysgro.2011.12.040,2012,train
Lu0.446Ce0.024Y2.53Al5O12,"282,205,595,43",10.1016/j.jcrysgro.2012.01.019,2012,train
